Country,Code,Income_group,Year,Animal_calories,GDP,Population
Cameroon,CMR,Lower middle income,1954,,1175,4592382
Cameroon,CMR,Lower middle income,1700,,,1799706
Cameroon,CMR,Lower middle income,1866,,,2963350
Cameroon,CMR,Lower middle income,1861,,,2897853
Cameroon,CMR,Lower middle income,1820,,,1875001
Cameroon,CMR,Lower middle income,1827,,,2041117
Cameroon,CMR,Lower middle income,1978,1.834076717,1744,8013278
Cameroon,CMR,Lower middle income,1898,,,3249679
Cameroon,CMR,Lower middle income,1300,,,1054957
Cameroon,CMR,Lower middle income,1819,,,1865014
Cameroon,CMR,Lower middle income,1400,,,1205663
Cameroon,CMR,Lower middle income,1829,,,2095910
Cameroon,CMR,Lower middle income,1899,,,3232202
Cameroon,CMR,Lower middle income,1975,1.684661525,1677,7397421
Cameroon,CMR,Lower middle income,1942,,,3761227
Cameroon,CMR,Lower middle income,1863,,,2923760
Cameroon,CMR,Lower middle income,1821,,,1890080
Cameroon,CMR,Lower middle income,1944,,,3889390
Cameroon,CMR,Lower middle income,1860,,,2885279
Cameroon,CMR,Lower middle income,1824,,,1961602
Cameroon,CMR,Lower middle income,1864,,,2936898
Cameroon,CMR,Lower middle income,1943,,,3824771
Cameroon,CMR,Lower middle income,1974,1.659447983,1632,7194702
Cameroon,CMR,Lower middle income,1858,,,2860883
Cada,CAN,High income,1978,8.073619632,24994,23962686
Cada,CAN,High income,1877,,2753,4151869
Cada,CAN,High income,1200,,,140000
Cada,CAN,High income,1874,,2955,3976128
Cada,CAN,High income,1872,,2718,3863117
Cada,CAN,High income,2020,,,37888704
Cada,CAN,High income,1878,,2609,4212157
Cada,CAN,High income,1979,8.036885246,25775,24219116
Cada,CAN,High income,1876,,2616,4092443
Cada,CAN,High income,900,,,1e+05
Cada,CAN,High income,1875,,2844,4033866
Cada,CAN,High income,1942,,11210,11817397
Cada,CAN,High income,1977,8.396540253,24265,23715310
Cada,CAN,High income,1870,,2702,3760497
Cada,CAN,High income,1945,,11370,12477983
Cada,CAN,High income,1908,,5694,6658958
Cada,CAN,High income,600,,,83747
Cada,CAN,High income,1943,,11577,12033612
Cada,CAN,High income,1869,,,3713833
Cada,CAN,High income,1868,,,3670173
Cada,CAN,High income,1873,,2936,3919216
Cada,CAN,High income,1980,7.94440678,25784,24511512
Cada,CAN,High income,1871,,2797,3810235
Cada,CAN,High income,1972,8.155366269,20837,22222228
Cada,CAN,High income,1860,,2313,3319997
Cada,CAN,High income,1905,,5678,6137788
Cada,CAN,High income,1824,,,943411
Cada,CAN,High income,1879,,2813,4270418
Cada,CAN,High income,1973,8.221247892,22058,22502026
Cada,CAN,High income,1974,8.299932751,22643,22812430
Cada,CAN,High income,1906,,6130,6306814
Cada,CAN,High income,1823,,,910099
Cada,CAN,High income,1867,,,3629449
Cada,CAN,High income,1904,,5228,5973290
Cada,CAN,High income,1976,8.26921808,23754,23442118
Cada,CAN,High income,1971,8.348717949,20024,21888686
Cada,CAN,High income,1840,,1852,1700301
Cada,CAN,High income,1770,,,584998
Cada,CAN,High income,1970,8.221771467,19207,21434580
Cada,CAN,High income,1944,,11864,12253783
Cada,CAN,High income,1946,,11048,12706285
Cada,CAN,High income,1981,8.104719256,26256,24815780
Cada,CAN,High income,1760,,,496640
Cada,CAN,High income,2019,,,37522584
Cada,CAN,High income,1822,,,877963
Cada,CAN,High income,1883,,3331,4481950
Cada,CAN,High income,1903,,5314,5813200
Cada,CAN,High income,1863,,,3471019
Cada,CAN,High income,1830,,1594,1171497
Cada,CAN,High income,1969,8.266756032,18988,21033938
Cada,CAN,High income,1850,,2120,2476448
Cada,CAN,High income,400,,,70246
Cada,CAN,High income,700,,,91489
Cada,CAN,High income,1000,,,1e+05
Cada,CAN,High income,1910,,6481,6998560
Cada,CAN,High income,1880,,2895,4326590
Cada,CAN,High income,1819,,,798664
Cada,CAN,High income,1865,,,3549352
Cada,CAN,High income,1866,,,3589177
Cada,CAN,High income,1500,,,2e+05
Cada,CAN,High income,1984,7.584363515,26836,25602080
Cada,CAN,High income,1968,8.298772169,18297,20731928
Cada,CAN,High income,1600,,,2e+05
Cada,CAN,High income,1938,,7246,11149930
Cada,CAN,High income,1720,,,264289
Cada,CAN,High income,1730,,,308210
Cada,CAN,High income,800,,,1e+05
Cada,CAN,High income,1909,,6137,6831767
Cada,CAN,High income,1947,,11298,12938764
Cada,CAN,High income,1300,,,159999
Cada,CAN,High income,1881,,3252,4380612
Cada,CAN,High income,1882,,3362,4432420
Cada,CAN,High income,1902,,5310,5657400
Cada,CAN,High income,1862,,,3432503
Cada,CAN,High income,1983,7.965706447,25625,25360732
Cada,CAN,High income,2011,6.484743811,42197,34323536
Cada,CAN,High income,1885,,3304,4582673
Cada,CAN,High income,1939,,7600,11288246
Cada,CAN,High income,1821,,,848776
Cada,CAN,High income,1907,,6177,6480495
Cada,CAN,High income,1826,,,1013738
Cada,CAN,High income,1825,,,977943
Cada,CAN,High income,1975,8.204166667,22819,23136250
Cada,CAN,High income,1864,,,3509967
Cada,CAN,High income,1861,,,3381997
Cada,CAN,High income,1100,,,119999
Cada,CAN,High income,1949,,11260,13439995
Cada,CAN,High income,1967,8.245590231,17658,20408046
Cada,CAN,High income,1913,,7088,7458989
Cada,CAN,High income,2012,6.359827834,42445,34691876
Cada,CAN,High income,2013,6.262163709,42994,35063696
Cada,CAN,High income,1988,7.790381426,30275,26815068
Cada,CAN,High income,1989,7.894771457,30458,27244408
Cada,CAN,High income,1886,,3308,4633880
Cada,CAN,High income,1887,,3379,4685658
Cada,CAN,High income,1780,,,690497
Cada,CAN,High income,1948,,11261,13175496
Cada,CAN,High income,1400,,,179999
Cada,CAN,High income,1817,,,758652
Cada,CAN,High income,1966,8.240137221,17448,20055242
Cada,CAN,High income,1912,,6977,7312570
Cada,CAN,High income,2010,6.507687845,41209.42578125,33963416
Cada,CAN,High income,1951,,12007,14085723
Cada,CAN,High income,1884,,3556,4532032
Cada,CAN,High income,1820,,1441,822390
Cada,CAN,High income,1940,,8557,11445248
Cada,CAN,High income,1941,,9645,11621456
Cada,CAN,High income,500,,,76689
Cada,CAN,High income,1700,,,2e+05
Cada,CAN,High income,1790,,,816556
Cada,CAN,High income,1818,,,777461
Cada,CAN,High income,1982,8.00810537,25151,25101514
Cada,CAN,High income,1858,,,3163418
Cada,CAN,High income,2009,6.603488372,40312.62109375,33593920
Cada,CAN,High income,1827,,,1050844
Cada,CAN,High income,1935,,6298,10793390
Cada,CAN,High income,1936,,6574,10910951
Cada,CAN,High income,1937,,7130,11029793
Cada,CAN,High income,1916,,7406,7916065
Cada,CAN,High income,1917,,7653,8074563
Cada,CAN,High income,1740,,,360422
Cada,CAN,High income,1834,,,1358828
Cada,CAN,High income,1955,,13072,15733926
Cada,CAN,High income,1911,,6715,7158958
Cada,CAN,High income,1859,,,3246983
Cada,CAN,High income,1800,,,5e+05
Cada,CAN,High income,2008,6.663203463,41896.42578125,33218542
Cada,CAN,High income,1900,,4640,5411600
Cada,CAN,High income,1829,,,1129501
Cada,CAN,High income,1950,,11622,13743068
Cada,CAN,High income,2021,,,38155012
Cada,CAN,High income,200,,,58970
Cada,CAN,High income,300,,,64357
Cada,CAN,High income,1987,7.467346289,29246,26436886
Cada,CAN,High income,2000,6.886480319,36942.5625,30683316
Cada,CAN,High income,1954,,12272,15323199
Cada,CAN,High income,1888,,3585,4738013
Cada,CAN,High income,1901,,4937,5523789
Cada,CAN,High income,1857,,,3069752
Cada,CAN,High income,1993,7.191543882,29657.57421875,28668168
Cada,CAN,High income,1889,,3569,4789881
Cada,CAN,High income,1815,,,722388
Cada,CAN,High income,-1000,,,44563
Cada,CAN,High income,0,,,49527
Cada,CAN,High income,1710,,,227284
Cada,CAN,High income,1986,7.416720674,28472,26116076
Cada,CAN,High income,1915,,6747,7760678
Cada,CAN,High income,1803,,,538119
Cada,CAN,High income,1952,,12486,14485746
Cada,CAN,High income,1991,7.539776463,29151.697265625,28015762
Cada,CAN,High income,1750,,,422572
Cada,CAN,High income,1992,7.337645537,29141.19140625,28347642
Cada,CAN,High income,2007,6.729830606,41806.86328125,32862458
Cada,CAN,High income,1932,,5852,10448251
Cada,CAN,High income,1933,,5372,10562053
Cada,CAN,High income,1934,,5883,10677095
Cada,CAN,High income,1831,,,1215377
Cada,CAN,High income,100,,,54040
Cada,CAN,High income,1985,7.54503616,28025,25843920
Cada,CAN,High income,1960,,13952,17909358
Cada,CAN,High income,1921,,5351,8726061
Cada,CAN,High income,1890,,3790,4841246
Cada,CAN,High income,1836,,,1463990
Cada,CAN,High income,1837,,,1519584
Cada,CAN,High income,1963,7.97516385,15248,18971014
Cada,CAN,High income,1838,,,1577290
Cada,CAN,High income,1918,,7079,8239420
Cada,CAN,High income,1994,7.136179495,30745.822265625,28981190
Cada,CAN,High income,1801,,,512396
Cada,CAN,High income,1813,,,687858
Cada,CAN,High income,1832,,,1261221
Cada,CAN,High income,1997,6.615884263,32709.69140625,29882752
Cada,CAN,High income,1899,,4457,5320088
Cada,CAN,High income,1958,,13603,17113392
Cada,CAN,High income,2014,,43607,35404616
Cada,CAN,High income,1835,,,1410429
Cada,CAN,High income,1953,,12726,14901533
Cada,CAN,High income,1856,,,2978859
Cada,CAN,High income,2005,6.576115108,40485.01953125,32215914
Cada,CAN,High income,1931,,6382,10322094
Cada,CAN,High income,-4000,,,32478
Cada,CAN,High income,-3000,,,36088
Cada,CAN,High income,1802,,,525100
Cada,CAN,High income,1828,,,1089308
Cada,CAN,High income,1814,,,704911
Cada,CAN,High income,1920,,6154,8565278
Cada,CAN,High income,1808,,,608216
Cada,CAN,High income,1841,,,1765826
Cada,CAN,High income,1914,,6416,7608339
Cada,CAN,High income,1999,6.871677622,35345.72265625,30399776
Cada,CAN,High income,1833,,,1309115
Cada,CAN,High income,2004,6.679148936,39491.5703125,31911670
Cada,CAN,High income,1896,,3647,5144439
Cada,CAN,High income,1956,,13791,16167046
Cada,CAN,High income,1957,,13719,16650052
Cada,CAN,High income,-2000,,,40101
Cada,CAN,High income,1965,8.009575923,16694,19688808
Cada,CAN,High income,1959,,13829,17524910
Cada,CAN,High income,1854,,,2805066
Cada,CAN,High income,1927,,7726,9701181
Cada,CAN,High income,2001,6.863181948,37307.20703125,31002768
Cada,CAN,High income,1998,6.79040185,33785.74609375,30144816
Cada,CAN,High income,1923,,6338,9042762
Cada,CAN,High income,1804,,,551460
Cada,CAN,High income,1995,7.087281796,31330.720703125,29289430
Cada,CAN,High income,1928,,8244,9873144
Cada,CAN,High income,2006,6.652449568,41247.1484375,32531864
Cada,CAN,High income,1898,,4117,5248531
Cada,CAN,High income,1846,,,2136487
Cada,CAN,High income,1996,6.932349323,31594.2421875,29593856
Cada,CAN,High income,1964,8.436493739,15938,19326326
Cada,CAN,High income,1962,8.047836792,14787,18622354
Cada,CAN,High income,1843,,,1905491
Cada,CAN,High income,2017,,44591.640625,36554344
Cada,CAN,High income,1922,,6046,8885262
Cada,CAN,High income,1842,,,1834182
Cada,CAN,High income,1897,,4004,5196224
Cada,CAN,High income,1961,8.310651942,14080,18273690
Cada,CAN,High income,2003,6.684479818,38559.9765625,31619456
Cada,CAN,High income,1929,,8074,10034182
Cada,CAN,High income,1930,,7669,10183950
Cada,CAN,High income,-8000,,,21307
Cada,CAN,High income,1816,,,740298
Cada,CAN,High income,1919,,6406,8403027
Cada,CAN,High income,-9000,,,19177
Cada,CAN,High income,1809,,,623296
Cada,CAN,High income,1924,,6339,9203054
Cada,CAN,High income,1892,,3779,4942398
Cada,CAN,High income,1812,,,671216
Cada,CAN,High income,2002,6.846681922,38123.98828125,31322400
Cada,CAN,High income,1839,,,1637493
Cada,CAN,High income,1990,7.719483956,30082,27657206
Cada,CAN,High income,1891,,3840,4892090
Cada,CAN,High income,1811,,,654978
Cada,CAN,High income,1894,,3857,5042408
Cada,CAN,High income,1855,,,2890657
Cada,CAN,High income,-5000,,,29229
Cada,CAN,High income,2015,,43619,35732120
Cada,CAN,High income,1926,,7168,9532213
Cada,CAN,High income,1893,,3720,4992153
Cada,CAN,High income,-7000,,,23675
Cada,CAN,High income,-6000,,,26306
Cada,CAN,High income,1848,,,2305839
Cada,CAN,High income,1849,,,2391522
Cada,CAN,High income,1925,,6918,9366188
Cada,CAN,High income,1895,,3779,5093168
Cada,CAN,High income,1853,,,2722009
Cada,CAN,High income,2016,,43745,36113532
Cada,CAN,High income,1844,,,1979572
Cada,CAN,High income,1845,,,2056533
Cada,CAN,High income,1810,,,639132
Cada,CAN,High income,1807,,,593502
Cada,CAN,High income,1806,,,579143
Cada,CAN,High income,1847,,,2219548
Cada,CAN,High income,1851,,,2559499
Cada,CAN,High income,1852,,,2641411
Cada,CAN,High income,-10000,,,17259
Cada,CAN,High income,1805,,,565132
Cada,CAN,High income,2018,,44868.7421875,37035260
Cape Verde,CPV,Lower middle income,1984,,1626,335481
Cape Verde,CPV,Lower middle income,1881,,,114845
Cape Verde,CPV,Lower middle income,1878,,,110443
Cape Verde,CPV,Lower middle income,1879,,,111892
Cape Verde,CPV,Lower middle income,1873,,,103465
Cape Verde,CPV,Lower middle income,1877,,,109012
Cape Verde,CPV,Lower middle income,1883,,,117874
Cape Verde,CPV,Lower middle income,1983,,1588,330981
Cape Verde,CPV,Lower middle income,1829,,,61273
Cape Verde,CPV,Lower middle income,1880,,,113360
Cape Verde,CPV,Lower middle income,1828,,,60630
Cape Verde,CPV,Lower middle income,1872,,,102121
Cape Verde,CPV,Lower middle income,2016,,6418,558399
Cape Verde,CPV,Lower middle income,1833,,,63914
Cape Verde,CPV,Lower middle income,1876,,,107599
Cape Verde,CPV,Lower middle income,1912,,,163731
Cape Verde,CPV,Lower middle income,1913,,,162058
Cape Verde,CPV,Lower middle income,1830,,,61923
Cape Verde,CPV,Lower middle income,1911,,,164646
Cape Verde,CPV,Lower middle income,1827,,,59993
Cape Verde,CPV,Lower middle income,2015,,6266,552169
Cape Verde,CPV,Lower middle income,2017,,6576.94287109375,564959
Cape Verde,CPV,Lower middle income,2018,,6831.2158203125,571209
Cape Verde,CPV,Lower middle income,2019,,,577037
Cape Verde,CPV,Lower middle income,2020,,,582646
Cape Verde,CPV,Lower middle income,1889,,,127428
Cape Verde,CPV,Lower middle income,1949,,,178290
Cape Verde,CPV,Lower middle income,1910,,,164806
Cape Verde,CPV,Lower middle income,1870,,,99484
Cape Verde,CPV,Lower middle income,2021,,,587936
Cape Verde,CPV,Lower middle income,1882,,,116350
Cape Verde,CPV,Lower middle income,1991,,1988.30725097656,372733
Cape Verde,CPV,Lower middle income,1992,,2029.59594726562,381957
Cape Verde,CPV,Lower middle income,1947,,,184364
Cape Verde,CPV,Lower middle income,1909,,,164214
Cape Verde,CPV,Lower middle income,1914,,,160401
Cape Verde,CPV,Lower middle income,1986,,1766,344284
Cape Verde,CPV,Lower middle income,1890,,,129091
Cape Verde,CPV,Lower middle income,1948,,,180395
Cape Verde,CPV,Lower middle income,1871,,,100794
Cape Verde,CPV,Lower middle income,1826,,,59364
Cape Verde,CPV,Lower middle income,1825,,,58741
Cape Verde,CPV,Lower middle income,1994,,2291.08032226562,401664
Cape Verde,CPV,Lower middle income,1888,,,125785
Cape Verde,CPV,Lower middle income,1868,,,96912
Cape Verde,CPV,Lower middle income,1869,,,98190
Cape Verde,CPV,Lower middle income,1989,,1980,358160
Cape Verde,CPV,Lower middle income,1981,,1447,321638
Cape Verde,CPV,Lower middle income,1875,,,106204
Cape Verde,CPV,Lower middle income,1831,,,62579
Cape Verde,CPV,Lower middle income,1980,,1352,317249
Cape Verde,CPV,Lower middle income,1884,,,119417
Cape Verde,CPV,Lower middle income,1907,,,160793
Cape Verde,CPV,Lower middle income,1908,,,162876
Cape Verde,CPV,Lower middle income,1887,,,124163
Cape Verde,CPV,Lower middle income,1945,,,192566
Cape Verde,CPV,Lower middle income,1866,,,94405
Cape Verde,CPV,Lower middle income,1990,,1965,364572
Cape Verde,CPV,Lower middle income,1841,,,69543
Cape Verde,CPV,Lower middle income,1922,,,154015
Cape Verde,CPV,Lower middle income,1923,,,156177
Cape Verde,CPV,Lower middle income,1874,,,104826
Cape Verde,CPV,Lower middle income,1832,,,63243
Cape Verde,CPV,Lower middle income,1985,,1742,339890
Cape Verde,CPV,Lower middle income,1834,,,64592
Cape Verde,CPV,Lower middle income,1885,,,120979
Cape Verde,CPV,Lower middle income,1824,,,58124
Cape Verde,CPV,Lower middle income,1946,,,188421
Cape Verde,CPV,Lower middle income,1917,,,155526
Cape Verde,CPV,Lower middle income,1918,,,153585
Cape Verde,CPV,Lower middle income,1820,,,56072
Cape Verde,CPV,Lower middle income,1867,,,95651
Cape Verde,CPV,Lower middle income,1979,,1301,314005
Cape Verde,CPV,Lower middle income,1978,,1275,311694
Cape Verde,CPV,Lower middle income,1993,,2159.22021484375,391764
Cape Verde,CPV,Lower middle income,1600,,,10000
Cape Verde,CPV,Lower middle income,1710,,,21402
Cape Verde,CPV,Lower middle income,1893,,,134208
Cape Verde,CPV,Lower middle income,1835,,,65277
Cape Verde,CPV,Lower middle income,1886,,,122561
Cape Verde,CPV,Lower middle income,1988,,1898,353237
Cape Verde,CPV,Lower middle income,1944,,,196803
Cape Verde,CPV,Lower middle income,1865,,,93174
Cape Verde,CPV,Lower middle income,1837,,,66669
Cape Verde,CPV,Lower middle income,1838,,,67376
Cape Verde,CPV,Lower middle income,1921,,,152676
Cape Verde,CPV,Lower middle income,1840,,,68813
Cape Verde,CPV,Lower middle income,1842,,,70280
Cape Verde,CPV,Lower middle income,1891,,,130776
Cape Verde,CPV,Lower middle income,1700,,,20000
Cape Verde,CPV,Lower middle income,1892,,,132481
Cape Verde,CPV,Lower middle income,1915,,,158760
Cape Verde,CPV,Lower middle income,1823,,,57514
Cape Verde,CPV,Lower middle income,1822,,,56910
Cape Verde,CPV,Lower middle income,1730,,,25117
Cape Verde,CPV,Lower middle income,1836,,,65969
Cape Verde,CPV,Lower middle income,1906,,,158737
Cape Verde,CPV,Lower middle income,1975,,1237,304382
Cape Verde,CPV,Lower middle income,1976,,1251,307023
Cape Verde,CPV,Lower middle income,1977,,1176,309399
Cape Verde,CPV,Lower middle income,1919,,,152462
Cape Verde,CPV,Lower middle income,1924,,,158370
Cape Verde,CPV,Lower middle income,1982,,1470,326326
Cape Verde,CPV,Lower middle income,1802,,,55716
Cape Verde,CPV,Lower middle income,1846,,,73310
Cape Verde,CPV,Lower middle income,1987,,1817,348726
Cape Verde,CPV,Lower middle income,1916,,,157135
Cape Verde,CPV,Lower middle income,1905,,,156705
Cape Verde,CPV,Lower middle income,1864,,,91960
Cape Verde,CPV,Lower middle income,1740,,,27211
Cape Verde,CPV,Lower middle income,1750,,,29478
Cape Verde,CPV,Lower middle income,1760,,,31935
Cape Verde,CPV,Lower middle income,1839,,,68091
Cape Verde,CPV,Lower middle income,1950,,1006,185013
Cape Verde,CPV,Lower middle income,1920,,,152158
Cape Verde,CPV,Lower middle income,1844,,,71779
Cape Verde,CPV,Lower middle income,1801,,,55716
Cape Verde,CPV,Lower middle income,1995,,2444.9033203125,411394
